person_odid,person_name,movies,detail,image_url,wiki_race_tag_actors,wiki_race_tag_directors,gender,tmdb_id,DOB,race_predicted,race4_predicted,gender_predicted,age_predicted,race_scores_fair,race_scores_fair_4,age_scores_fair,gender_scores_fair,in_actorlist,in_directorlist
203390401,David N. Weiss,['Shrek 2'],"{'adult': False, 'gender': 2, 'id': 12085, 'known_for_department': 'Writing', 'name': 'David N. Weiss', 'original_name': 'David N. Weiss', 'popularity': 0.272, 'profile_path': None, 'known_for': [{'adult': False, 'backdrop_path': '/8ohobj5lAIbl5XWw11FywS3IRrS.jpg', 'id': 809, 'title': 'Shrek 2', 'original_title': 'Shrek 2', 'overview': ""Shrek, Fiona, and Donkey set off to Far, Far Away to meet Fiona's mother and father, the Queen and King. But not everyone is happily ever after. Shrek and the King find it difficult to get along, and there's tension in the marriage. The Fairy Godmother discovers that Fiona has married Shrek instead of her son Prince Charming and plots to destroy their marriage."", 'poster_path': '/2yYP0PQjG8zVqturh1BAqu2Tixl.jpg', 'media_type': 'movie', 'original_language': 'en', 'genre_ids': [16, 10751, 35, 14, 12, 10749], 'popularity': 12.833, 'release_date': '2004-05-19', 'video': False, 'vote_average': 7.303, 'vote_count': 12957}, {'adult': False, 'backdrop_path': '/iYLimHUF0C0R61v1ofg79SUIja9.jpg', 'id': 41513, 'title': 'The Smurfs', 'original_title': 'The Smurfs', 'overview': 'When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world and into ours -- in fact, smack dab in the middle of Central Park. Just three apples high and stuck in the Big Apple, the Smurfs must find a way to get back to their village before Gargamel tracks them down.', 'poster_path': '/vRhnslP2gW0QDym7BsMeSuioUfK.jpg', 'media_type': 'movie', 'original_language': 'en', 'genre_ids': [16, 10751, 12, 35, 14], 'popularity': 6.5947, 'release_date': '2011-07-29', 'video': False, 'vote_average': 5.763, 'vote_count': 3899}, {'adult': False, 'backdrop_path': '/aIyvMthA7UGV6ix6AUUM88ZXfeU.jpg', 'id': 77931, 'title': 'The Smurfs 2', 'original_title': 'The Smurfs 2', 'overview': ""The evil wizard Gargamel creates a couple of mischievous Smurf-like creatures called the Naughties that he hopes will let him harness the all-powerful, magical Smurf-essence. But when he discovers that only a real Smurf can give him what he wants, and only a secret spell that Smurfette knows can turn the Naughties into real Smurfs, Gargamel kidnaps Smurfette and brings her to Paris, where he has been winning the adoration of millions as the world¹s greatest sorcerer. It's up to Papa, Clumsy, Grouchy, and Vanity to return to our world, reunite with their human friends Patrick and Grace Winslow, and rescue her! Will Smurfette, who has always felt different from the other Smurfs, find a new connection with the Naughties Vexy and Hackus or will the Smurfs convince her that their love for her is True Blue?"", 'poster_path': '/f2c4nT4JTcBHrX6BVKrMIGmyBvK.jpg', 'media_type': 'movie', 'original_language': 'en', 'genre_ids': [14, 10751, 35, 16], 'popularity': 3.9737, 'release_date': '2013-07-30', 'video': False, 'vote_average': 5.752, 'vote_count': 2310}]}",,,White,2.0,12085,,,,,,,,,,False,True
203560401,Melissa Mathison,['ET: The Extra-Terrestrial'],"{'adult': False, 'gender': 1, 'id': 9964, 'known_for_department': 'Writing', 'name': 'Melissa Mathison', 'original_name': 'Melissa Mathison', 'popularity': 0.2337, 'profile_path': '/hkFQoyjXJI7kz7pBVVC4ptlozMS.jpg', 'known_for': [{'adult': False, 'backdrop_path': '/mXLVA0YL6tcXi6SJSuAh9ONXFj5.jpg', 'id': 601, 'title': 'E.T. the Extra-Terrestrial', 'original_title': 'E.T. the Extra-Terrestrial', 'overview': 'An alien is left behind on Earth and saved by the 10-year-old Elliott who decides to keep him hidden in his home. While a task force hunts for the extra-terrestrial, Elliott, his brother, and his little sister Gertie form an emotional bond with their new friend, and try to help him find his way home.', 'poster_path': '/an0nD6uq6byfxXCfk6lQBzdL2J1.jpg', 'media_type': 'movie', 'original_language': 'en', 'genre_ids': [878, 12, 10751, 14], 'popularity': 10.435, 'release_date': '1982-06-11', 'video': False, 'vote_average': 7.513, 'vote_count': 11592}, {'adult': False, 'backdrop_path': '/tOTtJelsPKX0bvSdvDVL2ou3cGS.jpg', 'id': 267935, 'title': 'The BFG', 'original_title': 'The BFG', 'overview': 'An orphan little girl befriends a benevolent giant who takes her to Giant Country, where they attempt to stop the man-eating giants that are invading the human world.', 'poster_path': '/vssXmCrfCiARkQ0512oG0wjh2h9.jpg', 'media_type': 'movie', 'original_language': 'en', 'genre_ids': [12, 10751, 14], 'popularity': 4.6872, 'release_date': '2016-06-01', 'video': False, 'vote_average': 6.282, 'vote_count': 3505}, {'adult': False, 'backdrop_path': '/6nRWWMNoA3uU6tgAny6GwvbYhQp.jpg', 'id': 15301, 'title': 'Twilight Zone: The Movie', 'original_title': 'Twilight Zone: The Movie', 'overview': 'An anthology film presenting remakes of three episodes from the ""Twilight Zone"" TV series—""Kick the Can"", ""It\'s a Good Life"" and ""Nightmare at 20,000 Feet""—and one original story, ""Time Out.""', 'poster_path': '/sDWARc5aYTUKE8Y2FIGVgWXuI4K.jpg', 'media_type': 'movie', 'original_language': 'en', 'genre_ids': [27, 14, 878], 'popularity': 2.4619, 'release_date': '1983-06-24', 'video': False, 'vote_average': 6.463, 'vote_count': 759}]}",https://image.tmdb.org/t/p/w500/hkFQoyjXJI7kz7pBVVC4ptlozMS.jpg,,,1.0,9964,1950-06-03,White,White,Female,40-49,"[0.9726534485816956, 8.74466059030965e-06, 0.00932189729064703, 2.5524318516545463e-06, 7.950532562972512e-06, 6.550968828378245e-05, 0.017939932644367218]","[0.999974250793457, 2.5777044356800616e-06, 1.5063798855408095e-05, 8.05140552984085e-06]","[5.9150540465680024e-08, 3.1156133672993747e-07, 3.312181797809899e-05, 0.002040531486272812, 0.06770345568656921, 0.4544138014316559, 0.43546661734580994, 0.0398196317255497, 0.0005224510096013546]","[0.0003295445640105754, 0.9996705055236816]",False,True
203590401,Rick McCallum,"['Star Wars Ep. III: Revenge of the Sith', 'Star Wars Ep. I: The Phantom Menace']",,,,,0.0,,,,,,,,,,,False,True
203620401,Mike Stenson,['Pirates of the Caribbean: Dead Man’s Chest'],"{'adult': False, 'gender': 2, 'id': 2444, 'known_for_department': 'Production', 'name': 'Mike Stenson', 'original_name': 'Mike Stenson', 'popularity': 0.7763, 'profile_path': '/70ioHzt1q5o9JDjxyXND0xOJDel.jpg', 'known_for': [{'adult': False, 'backdrop_path': '/rrCc7dONpjAt8N8VO0dGpdIXCVU.jpg', 'id': 22, 'title': 'Pirates of the Caribbean: The Curse of the Black Pearl', 'original_title': 'Pirates of the Caribbean: The Curse of the Black Pearl', 'overview': ""After Port Royal is attacked and pillaged by a mysterious pirate crew, capturing the governor's daughter Elizabeth Swann in the process, William Turner asks free-willing pirate Jack Sparrow to help him locate the crew's ship—The Black Pearl—so that he can rescue the woman he loves."", 'poster_path': '/z8onk7LV9Mmw6zKz4hT6pzzvmvl.jpg', 'media_type': 'movie', 'original_language': 'en', 'genre_ids': [12, 14, 28], 'popularity': 20.8669, 'release_date': '2003-07-09', 'video': False, 'vote_average': 7.815, 'vote_count': 21503}, {'adult': False, 'backdrop_path': '/vr6n6ZFUZvedvIlhfYcbCWcaKyW.jpg', 'id': 58, 'title': ""Pirates of the Caribbean: Dead Man's Chest"", 'original_title': ""Pirates of the Caribbean: Dead Man's Chest"", 'overview': ""Captain Jack Sparrow races to recover the heart of Davy Jones to avoid enslaving his soul to Jones' service, as other friends and foes seek the heart for their own agenda as well."", 'poster_path': '/lAhcKRt0ggTFkeFL95jrGQYaRXs.jpg', 'media_type': 'movie', 'original_language': 'en', 'genre_ids': [12, 14, 28], 'popularity': 19.471, 'release_date': '2006-07-06', 'video': False, 'vote_average': 7.371, 'vote_count': 16638}, {'adult': False, 'backdrop_path': '/1jHxkVXMI5s3vRiyiZooUy1shB5.jpg', 'id': 285, 'title': ""Pirates of the Caribbean: At World's End"", 'original_title': ""Pirates of the Caribbean: At World's End"", 'overview': ""Will Turner and Elizabeth Swann join forces with the revived Captain Barbossa to free Jack Sparrow from Davy Jones' locker. The group must navigate dangerous waters, confront many foes and, ultimately, choose sides in a battle wherein piracy itself hangs in the balance."", 'poster_path': '/jGWpG4YhpQwVmjyHEGkxEkeRf0S.jpg', 'media_type': 'movie', 'original_language': 'en', 'genre_ids': [12, 14, 28], 'popularity': 15.9669, 'release_date': '2007-05-19', 'video': False, 'vote_average': 7.263, 'vote_count': 14967}]}",https://image.tmdb.org/t/p/w500/70ioHzt1q5o9JDjxyXND0xOJDel.jpg,,,2.0,2444,,White,White,Male,50-59,"[0.9953254461288452, 6.812853143856046e-07, 0.0014578655827790499, 0.0002130323846358806, 4.942546001984738e-05, 4.312893725000322e-05, 0.0029103707056492567]","[0.9996466636657715, 1.7160996890197566e-07, 0.00034693439374677837, 6.259438578126719e-06]","[1.2104753295716364e-05, 2.3559530291095143e-06, 3.137582098133862e-05, 4.9885205953614786e-05, 0.0012662188382819295, 0.036182623356580734, 0.6792876124382019, 0.278053343296051, 0.005114516243338585]","[0.9996973276138306, 0.0003026627528015524]",False,True
203630401,Chad Oman,['Pirates of the Caribbean: Dead Man’s Chest'],"{'adult': False, 'gender': 2, 'id': 2446, 'known_for_department': 'Production', 'name': 'Chad Oman', 'original_name': 'Chad Oman', 'popularity': 0.2292, 'profile_path': '/l84amvUZOrpSU5GRTDYoEkvbh25.jpg', 'known_for': [{'adult': False, 'backdrop_path': '/rrCc7dONpjAt8N8VO0dGpdIXCVU.jpg', 'id': 22, 'title': 'Pirates of the Caribbean: The Curse of the Black Pearl', 'original_title': 'Pirates of the Caribbean: The Curse of the Black Pearl', 'overview': ""After Port Royal is attacked and pillaged by a mysterious pirate crew, capturing the governor's daughter Elizabeth Swann in the process, William Turner asks free-willing pirate Jack Sparrow to help him locate the crew's ship—The Black Pearl—so that he can rescue the woman he loves."", 'poster_path': '/z8onk7LV9Mmw6zKz4hT6pzzvmvl.jpg', 'media_type': 'movie', 'original_language': 'en', 'genre_ids': [12, 14, 28], 'popularity': 20.8669, 'release_date': '2003-07-09', 'video': False, 'vote_average': 7.815, 'vote_count': 21503}, {'adult': False, 'backdrop_path': '/vr6n6ZFUZvedvIlhfYcbCWcaKyW.jpg', 'id': 58, 'title': ""Pirates of the Caribbean: Dead Man's Chest"", 'original_title': ""Pirates of the Caribbean: Dead Man's Chest"", 'overview': ""Captain Jack Sparrow races to recover the heart of Davy Jones to avoid enslaving his soul to Jones' service, as other friends and foes seek the heart for their own agenda as well."", 'poster_path': '/lAhcKRt0ggTFkeFL95jrGQYaRXs.jpg', 'media_type': 'movie', 'original_language': 'en', 'genre_ids': [12, 14, 28], 'popularity': 19.471, 'release_date': '2006-07-06', 'video': False, 'vote_average': 7.371, 'vote_count': 16638}, {'adult': False, 'backdrop_path': '/1jHxkVXMI5s3vRiyiZooUy1shB5.jpg', 'id': 285, 'title': ""Pirates of the Caribbean: At World's End"", 'original_title': ""Pirates of the Caribbean: At World's End"", 'overview': ""Will Turner and Elizabeth Swann join forces with the revived Captain Barbossa to free Jack Sparrow from Davy Jones' locker. The group must navigate dangerous waters, confront many foes and, ultimately, choose sides in a battle wherein piracy itself hangs in the balance."", 'poster_path': '/jGWpG4YhpQwVmjyHEGkxEkeRf0S.jpg', 'media_type': 'movie', 'original_language': 'en', 'genre_ids': [12, 14, 28], 'popularity': 15.9669, 'release_date': '2007-05-19', 'video': False, 'vote_average': 7.263, 'vote_count': 14967}]}",https://image.tmdb.org/t/p/w500/l84amvUZOrpSU5GRTDYoEkvbh25.jpg,,,2.0,2446,1965-05-15,White,White,Male,40-49,"[0.9508991837501526, 4.902514774585143e-06, 0.01902369223535061, 0.00018939511210191995, 0.0002839862136170268, 0.0026154015213251114, 0.02698352001607418]","[0.997642457485199, 9.414321539225057e-06, 0.0001879697956610471, 0.0021600814070552588]","[9.133766980085056e-06, 3.485579145490192e-05, 0.0008502998971380293, 0.008976055309176445, 0.296373575925827, 0.6443853378295898, 0.04892827570438385, 0.0004403053317219019, 2.1878811367059825e-06]","[0.9999978542327881, 2.145519147234154e-06]",False,True
203640401,Bruce Hendricks,['Pirates of the Caribbean: Dead Man’s Chest'],"{'adult': False, 'gender': 2, 'id': 2443, 'known_for_department': 'Production', 'name': 'Bruce Hendricks', 'original_name': 'Bruce Hendricks', 'popularity': 0.0372, 'profile_path': '/275JeDDgfyGi4fNh2tNLwYz2qlN.jpg', 'known_for': [{'adult': False, 'backdrop_path': '/rrCc7dONpjAt8N8VO0dGpdIXCVU.jpg', 'id': 22, 'title': 'Pirates of the Caribbean: The Curse of the Black Pearl', 'original_title': 'Pirates of the Caribbean: The Curse of the Black Pearl', 'overview': ""After Port Royal is attacked and pillaged by a mysterious pirate crew, capturing the governor's daughter Elizabeth Swann in the process, William Turner asks free-willing pirate Jack Sparrow to help him locate the crew's ship—The Black Pearl—so that he can rescue the woman he loves."", 'poster_path': '/z8onk7LV9Mmw6zKz4hT6pzzvmvl.jpg', 'media_type': 'movie', 'original_language': 'en', 'genre_ids': [12, 14, 28], 'popularity': 20.8669, 'release_date': '2003-07-09', 'video': False, 'vote_average': 7.815, 'vote_count': 21503}, {'adult': False, 'backdrop_path': '/vr6n6ZFUZvedvIlhfYcbCWcaKyW.jpg', 'id': 58, 'title': ""Pirates of the Caribbean: Dead Man's Chest"", 'original_title': ""Pirates of the Caribbean: Dead Man's Chest"", 'overview': ""Captain Jack Sparrow races to recover the heart of Davy Jones to avoid enslaving his soul to Jones' service, as other friends and foes seek the heart for their own agenda as well."", 'poster_path': '/lAhcKRt0ggTFkeFL95jrGQYaRXs.jpg', 'media_type': 'movie', 'original_language': 'en', 'genre_ids': [12, 14, 28], 'popularity': 19.471, 'release_date': '2006-07-06', 'video': False, 'vote_average': 7.371, 'vote_count': 16638}, {'adult': False, 'backdrop_path': '/1jHxkVXMI5s3vRiyiZooUy1shB5.jpg', 'id': 285, 'title': ""Pirates of the Caribbean: At World's End"", 'original_title': ""Pirates of the Caribbean: At World's End"", 'overview': ""Will Turner and Elizabeth Swann join forces with the revived Captain Barbossa to free Jack Sparrow from Davy Jones' locker. The group must navigate dangerous waters, confront many foes and, ultimately, choose sides in a battle wherein piracy itself hangs in the balance."", 'poster_path': '/jGWpG4YhpQwVmjyHEGkxEkeRf0S.jpg', 'media_type': 'movie', 'original_language': 'en', 'genre_ids': [12, 14, 28], 'popularity': 15.9669, 'release_date': '2007-05-19', 'video': False, 'vote_average': 7.263, 'vote_count': 14967}]}",https://image.tmdb.org/t/p/w500/275JeDDgfyGi4fNh2tNLwYz2qlN.jpg,,,2.0,2443,,White,White,Male,40-49,"[0.9876149892807007, 6.53404777040123e-06, 0.00556197389960289, 4.1884657548507676e-05, 2.239671812276356e-05, 3.38924874085933e-05, 0.0067184679210186005]","[0.9994593262672424, 1.707054252619855e-05, 0.00040891743265092373, 0.00011478039959911257]","[4.228277816764603e-07, 5.286108262225753e-07, 3.998521788162179e-05, 0.0008793636807240546, 0.042375851422548294, 0.5386149883270264, 0.4037418067455292, 0.01425273809581995, 9.422752918908373e-05]","[0.9998660087585449, 0.0001339398295385763]",False,True
203650401,Jerry Bruckheimer,['Pirates of the Caribbean: Dead Man’s Chest'],"{'adult': False, 'gender': 2, 'id': 770, 'known_for_department': 'Production', 'name': 'Jerry Bruckheimer', 'original_name': 'Jerry Bruckheimer', 'popularity': 1.7663, 'profile_path': '/sYjNrmbMi4DGAPX6Kt8wVy7LNXI.jpg', 'known_for': [{'adult': False, 'backdrop_path': '/rrCc7dONpjAt8N8VO0dGpdIXCVU.jpg', 'id': 22, 'title': 'Pirates of the Caribbean: The Curse of the Black Pearl', 'original_title': 'Pirates of the Caribbean: The Curse of the Black Pearl', 'overview': ""After Port Royal is attacked and pillaged by a mysterious pirate crew, capturing the governor's daughter Elizabeth Swann in the process, William Turner asks free-willing pirate Jack Sparrow to help him locate the crew's ship—The Black Pearl—so that he can rescue the woman he loves."", 'poster_path': '/z8onk7LV9Mmw6zKz4hT6pzzvmvl.jpg', 'media_type': 'movie', 'original_language': 'en', 'genre_ids': [12, 14, 28], 'popularity': 20.8669, 'release_date': '2003-07-09', 'video': False, 'vote_average': 7.815, 'vote_count': 21503}, {'adult': False, 'backdrop_path': '/vr6n6ZFUZvedvIlhfYcbCWcaKyW.jpg', 'id': 58, 'title': ""Pirates of the Caribbean: Dead Man's Chest"", 'original_title': ""Pirates of the Caribbean: Dead Man's Chest"", 'overview': ""Captain Jack Sparrow races to recover the heart of Davy Jones to avoid enslaving his soul to Jones' service, as other friends and foes seek the heart for their own agenda as well."", 'poster_path': '/lAhcKRt0ggTFkeFL95jrGQYaRXs.jpg', 'media_type': 'movie', 'original_language': 'en', 'genre_ids': [12, 14, 28], 'popularity': 19.471, 'release_date': '2006-07-06', 'video': False, 'vote_average': 7.371, 'vote_count': 16638}, {'adult': False, 'backdrop_path': '/ncftkNAjIz2PBbUMY7T0CHVJP8d.jpg', 'id': 63174, 'name': 'Lucifer', 'original_name': 'Lucifer', 'overview': ""Bored and unhappy as the Lord of Hell, Lucifer Morningstar abandoned his throne and retired to Los Angeles, where he has teamed up with LAPD detective Chloe Decker to take down criminals.\xa0But the longer he's away from the underworld, the greater the threat that the worst of humanity could escape."", 'poster_path': '/ekZobS8isE6mA53RAiGDG93hBxL.jpg', 'media_type': 'tv', 'original_language': 'en', 'genre_ids': [80, 10765], 'popularity': 56.2888, 'first_air_date': '2016-01-25', 'vote_average': 8.444, 'vote_count': 15147, 'origin_country': ['US']}]}",https://image.tmdb.org/t/p/w500/sYjNrmbMi4DGAPX6Kt8wVy7LNXI.jpg,,,2.0,770,1943-09-21,White,White,Male,50-59,"[0.9995299577713013, 3.7377933637117167e-08, 5.456792223412776e-06, 4.5505280468205456e-06, 1.7445811408833833e-06, 4.177322807663586e-07, 0.0004578092775773257]","[0.9999744892120361, 4.3875741084775655e-07, 1.9312738004373387e-05, 5.671359758707695e-06]","[3.5366399970371276e-05, 0.00022765099129173905, 0.006553060840815306, 0.007532678544521332, 0.021029334515333176, 0.11359365284442902, 0.6352804899215698, 0.20135237276554108, 0.014395500533282757]","[0.9967017769813538, 0.003298245370388031]",False,True
203660401,Ted Elliott,['Pirates of the Caribbean: Dead Man’s Chest'],"{'adult': False, 'gender': 2, 'id': 1705, 'known_for_department': 'Writing', 'name': 'Ted Elliott', 'original_name': 'Ted Elliott', 'popularity': 0.4611, 'profile_path': '/kGW95TZLI1qCvZUmk8gPnlviSqy.jpg', 'known_for': [{'adult': False, 'backdrop_path': '/rrCc7dONpjAt8N8VO0dGpdIXCVU.jpg', 'id': 22, 'title': 'Pirates of the Caribbean: The Curse of the Black Pearl', 'original_title': 'Pirates of the Caribbean: The Curse of the Black Pearl', 'overview': ""After Port Royal is attacked and pillaged by a mysterious pirate crew, capturing the governor's daughter Elizabeth Swann in the process, William Turner asks free-willing pirate Jack Sparrow to help him locate the crew's ship—The Black Pearl—so that he can rescue the woman he loves."", 'poster_path': '/z8onk7LV9Mmw6zKz4hT6pzzvmvl.jpg', 'media_type': 'movie', 'original_language': 'en', 'genre_ids': [12, 14, 28], 'popularity': 20.8669, 'release_date': '2003-07-09', 'video': False, 'vote_average': 7.815, 'vote_count': 21503}, {'adult': False, 'backdrop_path': '/40Wtp7kMG6mZ4d5T1jfrd8qrvD4.jpg', 'id': 808, 'title': 'Shrek', 'original_title': 'Shrek', 'overview': ""It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey."", 'poster_path': '/o04jZs5SXhbvhqO4981W7KJXOWZ.jpg', 'media_type': 'movie', 'original_language': 'en', 'genre_ids': [16, 35, 14, 12, 10751], 'popularity': 23.1579, 'release_date': '2001-05-18', 'video': False, 'vote_average': 7.752, 'vote_count': 18033}, {'adult': False, 'backdrop_path': '/vr6n6ZFUZvedvIlhfYcbCWcaKyW.jpg', 'id': 58, 'title': ""Pirates of the Caribbean: Dead Man's Chest"", 'original_title': ""Pirates of the Caribbean: Dead Man's Chest"", 'overview': ""Captain Jack Sparrow races to recover the heart of Davy Jones to avoid enslaving his soul to Jones' service, as other friends and foes seek the heart for their own agenda as well."", 'poster_path': '/lAhcKRt0ggTFkeFL95jrGQYaRXs.jpg', 'media_type': 'movie', 'original_language': 'en', 'genre_ids': [12, 14, 28], 'popularity': 19.471, 'release_date': '2006-07-06', 'video': False, 'vote_average': 7.371, 'vote_count': 16638}]}",https://image.tmdb.org/t/p/w500/kGW95TZLI1qCvZUmk8gPnlviSqy.jpg,,,2.0,1705,1961-07-04,White,White,Male,40-49,"[0.9990008473396301, 1.466440835429239e-07, 6.838995614089072e-05, 1.2221775250509381e-05, 7.472838206012966e-06, 4.880090273218229e-06, 0.0009059925796464086]","[0.9999078512191772, 1.5660120880056638e-06, 4.014145815744996e-05, 5.0381764594931155e-05]","[5.624908681056695e-07, 1.9973667804151773e-06, 0.0003961996699217707, 0.014116615056991577, 0.24124912917613983, 0.619718611240387, 0.12225352227687836, 0.0022179570514708757, 4.540461304713972e-05]","[0.9999771118164062, 2.2852522306493483e-05]",False,True
203670401,Terry Rossio,['Pirates of the Caribbean: Dead Man’s Chest'],"{'adult': False, 'gender': 2, 'id': 1706, 'known_for_department': 'Writing', 'name': 'Terry Rossio', 'original_name': 'Terry Rossio', 'popularity': 0.4055, 'profile_path': '/2lFWE9cgBcrbhSI0wtlYGs5VKVJ.jpg', 'known_for': [{'adult': False, 'backdrop_path': '/rrCc7dONpjAt8N8VO0dGpdIXCVU.jpg', 'id': 22, 'title': 'Pirates of the Caribbean: The Curse of the Black Pearl', 'original_title': 'Pirates of the Caribbean: The Curse of the Black Pearl', 'overview': ""After Port Royal is attacked and pillaged by a mysterious pirate crew, capturing the governor's daughter Elizabeth Swann in the process, William Turner asks free-willing pirate Jack Sparrow to help him locate the crew's ship—The Black Pearl—so that he can rescue the woman he loves."", 'poster_path': '/z8onk7LV9Mmw6zKz4hT6pzzvmvl.jpg', 'media_type': 'movie', 'original_language': 'en', 'genre_ids': [12, 14, 28], 'popularity': 20.8669, 'release_date': '2003-07-09', 'video': False, 'vote_average': 7.815, 'vote_count': 21503}, {'adult': False, 'backdrop_path': '/40Wtp7kMG6mZ4d5T1jfrd8qrvD4.jpg', 'id': 808, 'title': 'Shrek', 'original_title': 'Shrek', 'overview': ""It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey."", 'poster_path': '/o04jZs5SXhbvhqO4981W7KJXOWZ.jpg', 'media_type': 'movie', 'original_language': 'en', 'genre_ids': [16, 35, 14, 12, 10751], 'popularity': 23.1579, 'release_date': '2001-05-18', 'video': False, 'vote_average': 7.752, 'vote_count': 18033}, {'adult': False, 'backdrop_path': '/vr6n6ZFUZvedvIlhfYcbCWcaKyW.jpg', 'id': 58, 'title': ""Pirates of the Caribbean: Dead Man's Chest"", 'original_title': ""Pirates of the Caribbean: Dead Man's Chest"", 'overview': ""Captain Jack Sparrow races to recover the heart of Davy Jones to avoid enslaving his soul to Jones' service, as other friends and foes seek the heart for their own agenda as well."", 'poster_path': '/lAhcKRt0ggTFkeFL95jrGQYaRXs.jpg', 'media_type': 'movie', 'original_language': 'en', 'genre_ids': [12, 14, 28], 'popularity': 19.471, 'release_date': '2006-07-06', 'video': False, 'vote_average': 7.371, 'vote_count': 16638}]}",https://image.tmdb.org/t/p/w500/2lFWE9cgBcrbhSI0wtlYGs5VKVJ.jpg,,,2.0,1706,1960-07-02,White,White,Male,50-59,"[0.999916672706604, 1.2902272139569959e-08, 8.399188118346501e-06, 4.790110779140377e-06, 1.8198817315351334e-06, 7.510793693654705e-07, 6.772991036996245e-05]","[0.9999102354049683, 5.091609978080669e-07, 8.018551307031885e-05, 9.096139365283307e-06]","[3.904498589690775e-05, 6.697233038721606e-05, 0.0006528252270072699, 0.0018203620566055179, 0.029832590371370316, 0.2620484232902527, 0.6448915004730225, 0.05849992483854294, 0.0021484186872839928]","[0.9980931878089905, 0.001906843506731093]",False,True
203790401,Laura Ziskin,['Spider-Man'],"{'adult': False, 'gender': 1, 'id': 7627, 'known_for_department': 'Production', 'name': 'Laura Ziskin', 'original_name': 'Laura Ziskin', 'popularity': 0.0865, 'profile_path': '/nw6ZfMnDdoeWJCMiM4mQp8arZD1.jpg', 'known_for': [{'adult': False, 'backdrop_path': '/qJzloL8O9YHhiWBrhlPfKAtZu2I.jpg', 'id': 557, 'title': 'Spider-Man', 'original_title': 'Spider-Man', 'overview': 'After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man.', 'poster_path': '/gh4cZbhZxyTbgxQPxD0dOudNPTn.jpg', 'media_type': 'movie', 'original_language': 'en', 'genre_ids': [28, 878], 'popularity': 16.0604, 'release_date': '2002-05-01', 'video': False, 'vote_average': 7.316, 'vote_count': 19964}, {'adult': False, 'backdrop_path': '/HVcza6tJtWFrLriuh3Ano4Vt46.jpg', 'id': 1930, 'title': 'The Amazing Spider-Man', 'original_title': 'The Amazing Spider-Man', 'overview': ""Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero."", 'poster_path': '/jexoNYnPd6vVrmygwF6QZmWPFdu.jpg', 'media_type': 'movie', 'original_language': 'en', 'genre_ids': [28, 12, 878], 'popularity': 11.5037, 'release_date': '2012-06-23', 'video': False, 'vote_average': 6.723, 'vote_count': 17991}, {'adult': False, 'backdrop_path': '/8G6HCS82vNxgg5wp7oBDSk32XpF.jpg', 'id': 558, 'title': 'Spider-Man 2', 'original_title': 'Spider-Man 2', 'overview': ""Peter Parker is going through a major identity crisis. Burned out from being Spider-Man, he decides to shelve his superhero alter ego, which leaves the city suffering in the wake of carnage left by the evil Doc Ock. In the meantime, Parker still can't act on his feelings for Mary Jane Watson, a girl he's loved since childhood. A certain anger begins to brew in his best friend Harry Osborn as well..."", 'poster_path': '/aGuvNAaaZuWXYQQ6N2v7DeuP6mB.jpg', 'media_type': 'movie', 'original_language': 'en', 'genre_ids': [28, 12, 878], 'popularity': 7.1207, 'release_date': '2004-06-25', 'video': False, 'vote_average': 7.296, 'vote_count': 15785}]}",https://image.tmdb.org/t/p/w500/nw6ZfMnDdoeWJCMiM4mQp8arZD1.jpg,,White,1.0,7627,1950-03-03,White,White,Female,50-59,"[0.9840459823608398, 1.663848365751619e-06, 0.0027743084356188774, 3.256360287196003e-05, 2.343071719224099e-05, 1.7569996998645365e-05, 0.013104423880577087]","[0.9997561573982239, 9.502741704636719e-06, 0.0002292660647071898, 4.9998811846307945e-06]","[2.811199237839901e-06, 3.75752460968215e-05, 0.0006892436067573726, 0.01617494598031044, 0.1797570288181305, 0.2875715494155884, 0.4614924490451813, 0.052152473479509354, 0.0021220564376562834]","[0.00010257991380058229, 0.9998973608016968]",False,True
